date,tag,count
2019-08-03,pining,130
2019-08-02,pining,114
2019-08-01,pining,117
2019-07-31,pining,105
2019-07-30,pining,131
2019-07-29,pining,105
2019-07-28,pining,124
2019-07-27,pining,109
2019-07-26,pining,97
2019-07-25,pining,89
2019-07-24,pining,124
2019-07-23,pining,111
2019-07-22,pining,113
2019-07-21,pining,109
2019-07-20,pining,91
2019-07-19,pining,100
2019-07-18,pining,98
2019-07-17,pining,105
2019-07-16,pining,111
2019-07-15,pining,131
2019-07-14,pining,124
2019-07-13,pining,97
2019-07-12,pining,104
2019-07-11,pining,115
2019-07-10,pining,108
2019-07-09,pining,130
2019-07-08,pining,110
2019-07-07,pining,104
2019-07-06,pining,118
2019-07-05,pining,85
2019-07-04,pining,103
2019-07-03,pining,112
2019-07-02,pining,123
2019-07-01,pining,129
2019-06-30,pining,126
2019-06-29,pining,128
2019-06-28,pining,93
2019-06-27,pining,99
2019-06-26,pining,120
2019-06-25,pining,108
2019-06-24,pining,115
2019-06-23,pining,131
2019-06-22,pining,88
2019-06-21,pining,89
2019-06-20,pining,91
2019-06-19,pining,87
2019-06-18,pining,102
2019-06-17,pining,116
2019-06-16,pining,118
2019-06-15,pining,94
2019-06-14,pining,63
2019-06-13,pining,96
2019-06-12,pining,111
2019-06-11,pining,86
2019-06-10,pining,97
2019-06-09,pining,98
2019-06-08,pining,94
2019-06-07,pining,89
2019-06-06,pining,88
2019-06-05,pining,94
2019-06-04,pining,85
2019-06-03,pining,97
2019-06-02,pining,86
2019-06-01,pining,85
2019-05-31,pining,92
2019-05-30,pining,89
2019-05-29,pining,81
2019-05-28,pining,100
2019-05-27,pining,102
2019-05-26,pining,87
2019-05-25,pining,66
2019-05-24,pining,72
2019-05-23,pining,79
2019-05-22,pining,82
2019-05-21,pining,90
2019-05-20,pining,88
2019-05-19,pining,83
2019-05-18,pining,75
2019-05-17,pining,80
2019-05-16,pining,60
2019-05-15,pining,71
2019-05-14,pining,78
2019-05-13,pining,95
2019-05-12,pining,76
2019-05-11,pining,76
2019-05-10,pining,90
2019-05-09,pining,82
2019-05-08,pining,77
2019-05-07,pining,80
2019-05-06,pining,85
2019-05-05,pining,74
2019-05-04,pining,84
2019-05-03,pining,99
2019-05-02,pining,79
2019-05-01,pining,93
2019-04-30,pining,81
2019-04-29,pining,80
2019-04-28,pining,102
2019-04-27,pining,73
2019-04-26,pining,74
2019-04-25,pining,74
2019-04-24,pining,85
2019-04-23,pining,77
2019-04-22,pining,87
2019-04-21,pining,104
2019-04-20,pining,96
2019-04-19,pining,80
2019-04-18,pining,78
2019-04-17,pining,71
2019-04-16,pining,80
2019-04-15,pining,89
2019-04-14,pining,94
2019-04-13,pining,81
2019-04-12,pining,73
2019-04-11,pining,71
2019-04-10,pining,63
2019-04-09,pining,54
2019-04-08,pining,77
2019-04-07,pining,74
2019-04-06,pining,78
2019-04-05,pining,71
2019-04-04,pining,82
2019-04-03,pining,62
2019-04-02,pining,71
2019-04-01,pining,68
2019-03-31,pining,86
2019-03-30,pining,76
2019-03-29,pining,62
2019-03-28,pining,54
2019-03-27,pining,56
2019-03-26,pining,69
2019-03-25,pining,85
2019-03-24,pining,89
2019-03-23,pining,66
2019-03-22,pining,85
2019-03-21,pining,83
2019-03-20,pining,64
2019-03-19,pining,61
2019-03-18,pining,77
2019-03-17,pining,83
2019-03-16,pining,73
2019-03-15,pining,59
2019-03-14,pining,70
2019-03-13,pining,66
2019-03-12,pining,68
2019-03-11,pining,61
2019-03-10,pining,77
2019-03-09,pining,69
2019-03-08,pining,69
2019-03-07,pining,62
2019-03-06,pining,76
2019-03-05,pining,70
2019-03-04,pining,86
2019-03-03,pining,74
2019-03-02,pining,96
2019-03-01,pining,82
2019-02-28,pining,70
2019-02-27,pining,72
2019-02-26,pining,71
2019-02-25,pining,85
2019-02-24,pining,100
2019-02-23,pining,81
2019-02-22,pining,80
2019-02-21,pining,88
2019-02-20,pining,60
2019-02-19,pining,93
2019-02-18,pining,80
2019-02-17,pining,81
2019-02-16,pining,85
2019-02-15,pining,123
2019-02-14,pining,169
2019-02-13,pining,98
2019-02-12,pining,79
2019-02-11,pining,110
2019-02-10,pining,93
2019-02-09,pining,81
2019-02-08,pining,73
2019-02-07,pining,77
2019-02-06,pining,84
2019-02-05,pining,83
2019-02-04,pining,85
2019-02-03,pining,98
2019-02-02,pining,87
2019-02-01,pining,72
2019-01-31,pining,65
2019-01-30,pining,73
2019-01-29,pining,73
2019-01-28,pining,79
2019-01-27,pining,89
2019-01-26,pining,70
2019-01-25,pining,76
2019-01-24,pining,72
2019-01-23,pining,55
2019-01-22,pining,84
2019-01-21,pining,87
2019-01-20,pining,92
2019-01-19,pining,75
2019-01-18,pining,74
2019-01-17,pining,72
2019-01-16,pining,53
2019-01-15,pining,82
2019-01-14,pining,99
2019-01-13,pining,101
2019-01-12,pining,72
2019-01-11,pining,91
2019-01-10,pining,84
2019-01-09,pining,84
2019-01-08,pining,82
2019-01-07,pining,80
2019-01-06,pining,102
2019-01-05,pining,86
2019-01-04,pining,77
2019-01-03,pining,100
2019-01-02,pining,100
2019-01-01,pining,118
2018-12-31,pining,137
2018-12-30,pining,93
2018-12-29,pining,88
2018-12-28,pining,104
2018-12-27,pining,95
2018-12-26,pining,111
2018-12-25,pining,147
2018-12-24,pining,172
2018-12-23,pining,138
2018-12-22,pining,103
2018-12-21,pining,116
2018-12-20,pining,96
2018-12-19,pining,108
2018-12-18,pining,113
2018-12-17,pining,126
2018-12-16,pining,133
2018-12-15,pining,87
2018-12-14,pining,97
2018-12-13,pining,93
2018-12-12,pining,75
2018-12-11,pining,76
2018-12-10,pining,90
2018-12-09,pining,90
2018-12-08,pining,78
2018-12-07,pining,55
2018-12-06,pining,106
2018-12-05,pining,84
2018-12-04,pining,91
2018-12-03,pining,95
2018-12-02,pining,100
2018-12-01,pining,87
2018-11-30,pining,69
2018-11-29,pining,65
2018-11-28,pining,58
2018-11-27,pining,66
2018-11-26,pining,92
2018-11-25,pining,81
2018-11-24,pining,69
2018-11-23,pining,75
2018-11-22,pining,58
2018-11-21,pining,57
2018-11-20,pining,54
2018-11-19,pining,57
2018-11-18,pining,86
2018-11-17,pining,66
2018-11-16,pining,53
2018-11-15,pining,62
2018-11-14,pining,65
2018-11-13,pining,67
2018-11-12,pining,72
2018-11-11,pining,83
2018-11-10,pining,63
2018-11-09,pining,59
2018-11-08,pining,63
2018-11-07,pining,54
2018-11-06,pining,61
2018-11-05,pining,66
2018-11-04,pining,69
2018-11-03,pining,72
2018-11-02,pining,80
2018-11-01,pining,72
2018-10-31,pining,71
2018-10-30,pining,61
2018-10-29,pining,60
2018-10-28,pining,75
2018-10-27,pining,63
2018-10-26,pining,56
2018-10-25,pining,63
2018-10-24,pining,60
2018-10-23,pining,65
2018-10-22,pining,74
2018-10-21,pining,71
2018-10-20,pining,60
2018-10-19,pining,61
2018-10-18,pining,55
2018-10-17,pining,63
2018-10-16,pining,78
2018-10-15,pining,74
2018-10-14,pining,85
2018-10-13,pining,73
2018-10-12,pining,62
2018-10-11,pining,73
2018-10-10,pining,56
2018-10-09,pining,64
2018-10-08,pining,67
2018-10-07,pining,91
2018-10-06,pining,70
2018-10-05,pining,69
2018-10-04,pining,62
2018-10-03,pining,62
2018-10-02,pining,77
2018-10-01,pining,89
2018-09-30,pining,94
2018-09-29,pining,75
2018-09-28,pining,67
2018-09-27,pining,60
2018-09-26,pining,69
2018-09-25,pining,70
2018-09-24,pining,80
2018-09-23,pining,67
2018-09-22,pining,52
2018-09-21,pining,71
2018-09-20,pining,74
2018-09-19,pining,64
2018-09-18,pining,71
2018-09-17,pining,76
2018-09-16,pining,84
2018-09-15,pining,62
2018-09-14,pining,51
2018-09-13,pining,69
2018-09-12,pining,47
2018-09-11,pining,55
2018-09-10,pining,83
2018-09-09,pining,93
2018-09-08,pining,70
2018-09-07,pining,56
2018-09-06,pining,50
2018-09-05,pining,76
2018-09-04,pining,84
2018-09-03,pining,98
2018-09-02,pining,91
2018-09-01,pining,80
2018-08-31,pining,66
2018-08-30,pining,84
2018-08-29,pining,66
2018-08-28,pining,74
2018-08-27,pining,90
2018-08-26,pining,106
2018-08-25,pining,81
2018-08-24,pining,80
2018-08-23,pining,69
2018-08-22,pining,71
2018-08-21,pining,74
2018-08-20,pining,84
2018-08-19,pining,108
2018-08-18,pining,90
2018-08-17,pining,73
2018-08-16,pining,89
2018-08-15,pining,74
2018-08-14,pining,84
2018-08-13,pining,84
2018-08-12,pining,84
2018-08-11,pining,80
2018-08-10,pining,68
2018-08-09,pining,70
2018-08-08,pining,61
2018-08-07,pining,74
2018-08-06,pining,91
2018-08-05,pining,79
2018-08-04,pining,68
2018-08-03,pining,73
2018-08-02,pining,91
2018-08-01,pining,87
2018-07-31,pining,89
2018-07-30,pining,88
2018-07-29,pining,94
2018-07-28,pining,74
2018-07-27,pining,63
2018-07-26,pining,89
2018-07-25,pining,66
2018-07-24,pining,72
2018-07-23,pining,92
2018-07-22,pining,89
2018-07-21,pining,74
2018-07-20,pining,60
2018-07-19,pining,62
2018-07-18,pining,74
2018-07-17,pining,73
2018-07-16,pining,82
2018-07-15,pining,63
2018-07-14,pining,67
2018-07-13,pining,62
2018-07-12,pining,72
2018-07-11,pining,88
2018-07-10,pining,94
2018-07-09,pining,66
2018-07-08,pining,72
2018-07-07,pining,73
2018-07-06,pining,72
2018-07-05,pining,73
2018-07-04,pining,84
2018-07-03,pining,68
2018-07-02,pining,80
2018-07-01,pining,89
2018-06-30,pining,87
2018-06-29,pining,68
2018-06-28,pining,61
2018-06-27,pining,71
2018-06-26,pining,78
2018-06-25,pining,87
2018-06-24,pining,69
2018-06-23,pining,66
2018-06-22,pining,66
2018-06-21,pining,75
2018-06-20,pining,82
2018-06-19,pining,67
2018-06-18,pining,86
2018-06-17,pining,72
2018-06-16,pining,71
2018-06-15,pining,81
2018-06-14,pining,85
2018-06-13,pining,75
2018-06-12,pining,75
2018-06-11,pining,67
2018-06-10,pining,70
2018-06-09,pining,56
2018-06-08,pining,80
2018-06-07,pining,65
2018-06-06,pining,71
2018-06-05,pining,73
2018-06-04,pining,66
2018-06-03,pining,76
2018-06-02,pining,61
2018-06-01,pining,66
2018-05-31,pining,79
2018-05-30,pining,73
2018-05-29,pining,59
2018-05-28,pining,84
2018-05-27,pining,90
2018-05-26,pining,59
2018-05-25,pining,58
2018-05-24,pining,69
2018-05-23,pining,45
2018-05-22,pining,64
2018-05-21,pining,75
2018-05-20,pining,61
2018-05-19,pining,60
2018-05-18,pining,42
2018-05-17,pining,55
2018-05-16,pining,61
2018-05-15,pining,71
2018-05-14,pining,53
2018-05-13,pining,64
2018-05-12,pining,60
2018-05-11,pining,60
2018-05-10,pining,63
2018-05-09,pining,58
2018-05-08,pining,58
2018-05-07,pining,62
2018-05-06,pining,64
2018-05-05,pining,68
2018-05-04,pining,67
2018-05-03,pining,52
2018-05-02,pining,67
2018-05-01,pining,64
2018-04-30,pining,58
2018-04-29,pining,85
2018-04-28,pining,64
2018-04-27,pining,56
2018-04-26,pining,54
2018-04-25,pining,64
2018-04-24,pining,55
2018-04-23,pining,64
2018-04-22,pining,78
2018-04-21,pining,52
2018-04-20,pining,59
2018-04-19,pining,75
2018-04-18,pining,54
2018-04-17,pining,64
2018-04-16,pining,64
2018-04-15,pining,82
2018-04-14,pining,62
2018-04-13,pining,51
2018-04-12,pining,45
2018-04-11,pining,70
2018-04-10,pining,51
2018-04-09,pining,68
2018-04-08,pining,78
2018-04-07,pining,71
2018-04-06,pining,62
2018-04-05,pining,54
2018-04-04,pining,79
2018-04-03,pining,71
2018-04-02,pining,91
2018-04-01,pining,75
2018-03-31,pining,71
2018-03-30,pining,65
2018-03-29,pining,63
2018-03-28,pining,56
2018-03-27,pining,60
2018-03-26,pining,62
2018-03-25,pining,74
2018-03-24,pining,58
2018-03-23,pining,57
2018-03-22,pining,60
2018-03-21,pining,54
2018-03-20,pining,72
2018-03-19,pining,57
2018-03-18,pining,74
2018-03-17,pining,74
2018-03-16,pining,54
2018-03-15,pining,46
2018-03-14,pining,63
2018-03-13,pining,71
2018-03-12,pining,75
2018-03-11,pining,51
2018-03-10,pining,57
2018-03-09,pining,55
2018-03-08,pining,63
2018-03-07,pining,42
2018-03-06,pining,61
2018-03-05,pining,68
2018-03-04,pining,94
2018-03-03,pining,65
2018-03-02,pining,73
2018-03-01,pining,49
2018-02-28,pining,62
2018-02-27,pining,65
2018-02-26,pining,65
2018-02-25,pining,65
2018-02-24,pining,56
2018-02-23,pining,53
2018-02-22,pining,61
2018-02-21,pining,43
2018-02-20,pining,61
2018-02-19,pining,71
2018-02-18,pining,71
2018-02-17,pining,59
2018-02-16,pining,47
2018-02-15,pining,80
2018-02-14,pining,128
2018-02-13,pining,91
2018-02-12,pining,82
2018-02-11,pining,72
2018-02-10,pining,58
2018-02-09,pining,65
2018-02-08,pining,49
2018-02-07,pining,63
2018-02-06,pining,60
2018-02-05,pining,57
2018-02-04,pining,63
2018-02-03,pining,61
2018-02-02,pining,56
2018-02-01,pining,49
2018-01-31,pining,54
2018-01-30,pining,76
2018-01-29,pining,57
2018-01-28,pining,57
2018-01-27,pining,49
2018-01-26,pining,49
2018-01-25,pining,55
2018-01-24,pining,61
2018-01-23,pining,63
2018-01-22,pining,73
2018-01-21,pining,74
2018-01-20,pining,59
2018-01-19,pining,55
2018-01-18,pining,52
2018-01-17,pining,65
2018-01-16,pining,60
2018-01-15,pining,69
2018-01-14,pining,64
2018-01-13,pining,61
2018-01-12,pining,60
2018-01-11,pining,70
2018-01-10,pining,53
2018-01-09,pining,71
2018-01-08,pining,69
2018-01-07,pining,75
2018-01-06,pining,67
2018-01-05,pining,81
2018-01-04,pining,84
2018-01-03,pining,68
2018-01-02,pining,103
2018-01-01,pining,90
2017-12-31,pining,86
2017-12-30,pining,73
2017-12-29,pining,78
2017-12-28,pining,82
2017-12-27,pining,79
2017-12-26,pining,106
2017-12-25,pining,111
2017-12-24,pining,105
2017-12-23,pining,81
2017-12-22,pining,72
2017-12-21,pining,81
2017-12-20,pining,74
2017-12-19,pining,65
2017-12-18,pining,81
2017-12-17,pining,73
2017-12-16,pining,62
2017-12-15,pining,62
2017-12-14,pining,55
2017-12-13,pining,56
2017-12-12,pining,40
2017-12-11,pining,64
2017-12-10,pining,71
2017-12-09,pining,43
2017-12-08,pining,48
2017-12-07,pining,45
2017-12-06,pining,40
2017-12-05,pining,58
2017-12-04,pining,64
2017-12-03,pining,79
2017-12-02,pining,61
2017-12-01,pining,61
2017-11-30,pining,41
2017-11-29,pining,57
2017-11-28,pining,54
2017-11-27,pining,52
2017-11-26,pining,63
2017-11-25,pining,47
2017-11-24,pining,35
2017-11-23,pining,40
2017-11-22,pining,39
2017-11-21,pining,46
2017-11-20,pining,31
2017-11-19,pining,52
2017-11-18,pining,58
2017-11-17,pining,47
2017-11-16,pining,43
2017-11-15,pining,44
2017-11-14,pining,64
2017-11-13,pining,46
2017-11-12,pining,64
2017-11-11,pining,44
2017-11-10,pining,51
2017-11-09,pining,51
2017-11-08,pining,62
2017-11-07,pining,51
2017-11-06,pining,45
2017-11-05,pining,56
2017-11-04,pining,50
2017-11-03,pining,47
2017-11-02,pining,51
2017-11-01,pining,55
2017-10-31,pining,82
2017-10-30,pining,49
2017-10-29,pining,57
2017-10-28,pining,47
2017-10-27,pining,50
2017-10-26,pining,34
2017-10-25,pining,64
2017-10-24,pining,57
2017-10-23,pining,70
2017-10-22,pining,57
2017-10-21,pining,47
2017-10-20,pining,53
2017-10-19,pining,47
2017-10-18,pining,51
2017-10-17,pining,45
2017-10-16,pining,73
2017-10-15,pining,69
2017-10-14,pining,52
2017-10-13,pining,40
2017-10-12,pining,44
2017-10-11,pining,44
2017-10-10,pining,49
2017-10-09,pining,47
2017-10-08,pining,53
2017-10-07,pining,45
2017-10-06,pining,40
2017-10-05,pining,49
2017-10-04,pining,50
2017-10-03,pining,47
2017-10-02,pining,57
2017-10-01,pining,77
2017-09-30,pining,48
2017-09-29,pining,44
2017-09-28,pining,47
2017-09-27,pining,58
2017-09-26,pining,40
2017-09-25,pining,59
2017-09-24,pining,67
2017-09-23,pining,48
2017-09-22,pining,42
2017-09-21,pining,55
2017-09-20,pining,56
2017-09-19,pining,43
2017-09-18,pining,47
2017-09-17,pining,66
2017-09-16,pining,43
2017-09-15,pining,54
2017-09-14,pining,55
2017-09-13,pining,48
2017-09-12,pining,58
2017-09-11,pining,49
2017-09-10,pining,58
2017-09-09,pining,51
2017-09-08,pining,39
2017-09-07,pining,48
2017-09-06,pining,52
2017-09-05,pining,49
2017-09-04,pining,70
2017-09-03,pining,60
2017-09-02,pining,46
2017-09-01,pining,53
2017-08-31,pining,59
2017-08-30,pining,64
2017-08-29,pining,50
2017-08-28,pining,51
2017-08-27,pining,76
2017-08-26,pining,54
2017-08-25,pining,54
2017-08-24,pining,56
2017-08-23,pining,54
2017-08-22,pining,57
2017-08-21,pining,54
2017-08-20,pining,60
2017-08-19,pining,53
2017-08-18,pining,60
2017-08-17,pining,62
2017-08-16,pining,58
2017-08-15,pining,68
2017-08-14,pining,66
2017-08-13,pining,55
2017-08-12,pining,55
2017-08-11,pining,58
2017-08-10,pining,41
2017-08-09,pining,55
2017-08-08,pining,71
2017-08-07,pining,49
2017-08-06,pining,77
2017-08-05,pining,70
2017-08-04,pining,49
2017-08-03,pining,59
2017-08-02,pining,64
2017-08-01,pining,84
2017-07-31,pining,72
2017-07-30,pining,63
2017-07-29,pining,61
2017-07-28,pining,57
2017-07-27,pining,65
2017-07-26,pining,50
2017-07-25,pining,56
2017-07-24,pining,60
2017-07-23,pining,59
2017-07-22,pining,42
2017-07-21,pining,52
2017-07-20,pining,47
2017-07-19,pining,57
2017-07-18,pining,57
2017-07-17,pining,50
2017-07-16,pining,50
2017-07-15,pining,53
2017-07-14,pining,50
2017-07-13,pining,57
2017-07-12,pining,66
2017-07-11,pining,53
2017-07-10,pining,66
2017-07-09,pining,59
2017-07-08,pining,66
2017-07-07,pining,57
2017-07-06,pining,64
2017-07-05,pining,55
2017-07-04,pining,52
2017-07-03,pining,66
2017-07-02,pining,65
2017-07-01,pining,63
2017-06-30,pining,56
2017-06-29,pining,56
2017-06-28,pining,58
2017-06-27,pining,40
2017-06-26,pining,71
2017-06-25,pining,44
2017-06-24,pining,45
2017-06-23,pining,48
2017-06-22,pining,50
2017-06-21,pining,55
2017-06-20,pining,55
2017-06-19,pining,70
2017-06-18,pining,68
2017-06-17,pining,50
2017-06-16,pining,45
2017-06-15,pining,62
2017-06-14,pining,64
2017-06-13,pining,38
2017-06-12,pining,48
2017-06-11,pining,61
2017-06-10,pining,46
2017-06-09,pining,64
2017-06-08,pining,57
2017-06-07,pining,47
2017-06-06,pining,49
2017-06-05,pining,55
2017-06-04,pining,57
2017-06-03,pining,55
2017-06-02,pining,53
2017-06-01,pining,61
2017-05-31,pining,51
2017-05-30,pining,45
2017-05-29,pining,52
2017-05-28,pining,55
2017-05-27,pining,41
2017-05-26,pining,48
2017-05-25,pining,46
2017-05-24,pining,49
2017-05-23,pining,38
2017-05-22,pining,54
2017-05-21,pining,49
2017-05-20,pining,47
2017-05-19,pining,45
2017-05-18,pining,41
2017-05-17,pining,39
2017-05-16,pining,43
2017-05-15,pining,55
2017-05-14,pining,50
2017-05-13,pining,37
2017-05-12,pining,28
2017-05-11,pining,43
2017-05-10,pining,45
2017-05-09,pining,35
2017-05-08,pining,45
2017-05-07,pining,62
2017-05-06,pining,41
2017-05-05,pining,49
2017-05-04,pining,47
2017-05-03,pining,44
2017-05-02,pining,43
2017-05-01,pining,62
2017-04-30,pining,49
2017-04-29,pining,48
2017-04-28,pining,36
2017-04-27,pining,36
2017-04-26,pining,42
2017-04-25,pining,27
2017-04-24,pining,53
2017-04-23,pining,59
2017-04-22,pining,38
2017-04-21,pining,44
2017-04-20,pining,49
2017-04-19,pining,32
2017-04-18,pining,49
2017-04-17,pining,69
2017-04-16,pining,40
2017-04-15,pining,56
2017-04-14,pining,61
2017-04-13,pining,42
2017-04-12,pining,45
2017-04-11,pining,41
2017-04-10,pining,42
2017-04-09,pining,57
2017-04-08,pining,40
2017-04-07,pining,43
2017-04-06,pining,46
2017-04-05,pining,47
2017-04-04,pining,56
2017-04-03,pining,58
2017-04-02,pining,48
2017-04-01,pining,52
2017-03-31,pining,51
2017-03-30,pining,35
2017-03-29,pining,41
2017-03-28,pining,47
2017-03-27,pining,63
2017-03-26,pining,55
2017-03-25,pining,43
2017-03-24,pining,45
2017-03-23,pining,35
2017-03-22,pining,39
2017-03-21,pining,45
2017-03-20,pining,35
2017-03-19,pining,51
2017-03-18,pining,35
2017-03-17,pining,35
2017-03-16,pining,30
2017-03-15,pining,35
2017-03-14,pining,59
2017-03-13,pining,61
2017-03-12,pining,63
2017-03-11,pining,43
2017-03-10,pining,47
2017-03-09,pining,43
2017-03-08,pining,48
2017-03-07,pining,52
2017-03-06,pining,38
2017-03-05,pining,60
2017-03-04,pining,46
2017-03-03,pining,42
2017-03-02,pining,44
2017-03-01,pining,42
2017-02-28,pining,46
2017-02-27,pining,39
2017-02-26,pining,60
2017-02-25,pining,30
2017-02-24,pining,50
2017-02-23,pining,46
2017-02-22,pining,45
2017-02-21,pining,39
2017-02-20,pining,76
2017-02-19,pining,58
2017-02-18,pining,55
2017-02-17,pining,48
2017-02-16,pining,36
2017-02-15,pining,54
2017-02-14,pining,90
2017-02-13,pining,68
2017-02-12,pining,59
2017-02-11,pining,46
2017-02-10,pining,45
2017-02-09,pining,45
2017-02-08,pining,47
2017-02-07,pining,50
2017-02-06,pining,58
2017-02-05,pining,59
2017-02-04,pining,54
2017-02-03,pining,43
2017-02-02,pining,46
2017-02-01,pining,53
2017-01-31,pining,40
2017-01-30,pining,42
2017-01-29,pining,40
2017-01-28,pining,49
2017-01-27,pining,41
2017-01-26,pining,49
2017-01-25,pining,37
2017-01-24,pining,35
2017-01-23,pining,49
2017-01-22,pining,41
2017-01-21,pining,36
2017-01-20,pining,30
2017-01-19,pining,42
2017-01-18,pining,42
2017-01-17,pining,50
2017-01-16,pining,57
2017-01-15,pining,51
2017-01-14,pining,50
2017-01-13,pining,36
2017-01-12,pining,43
2017-01-11,pining,46
2017-01-10,pining,45
2017-01-09,pining,42
2017-01-08,pining,58
2017-01-07,pining,39
2017-01-06,pining,42
2017-01-05,pining,59
2017-01-04,pining,41
2017-01-03,pining,55
2017-01-02,pining,48
2017-01-01,pining,60
2016-12-31,pining,77
2016-12-30,pining,70
2016-12-29,pining,48
2016-12-28,pining,60
2016-12-27,pining,43
2016-12-26,pining,52
2016-12-25,pining,64
2016-12-24,pining,85
2016-12-23,pining,50
2016-12-22,pining,48
2016-12-21,pining,43
2016-12-20,pining,59
2016-12-19,pining,55
2016-12-18,pining,62
2016-12-17,pining,57
2016-12-16,pining,32
2016-12-15,pining,41
2016-12-14,pining,50
2016-12-13,pining,40
2016-12-12,pining,47
2016-12-11,pining,50
2016-12-10,pining,45
2016-12-09,pining,43
2016-12-08,pining,43
2016-12-07,pining,40
2016-12-06,pining,42
2016-12-05,pining,44
2016-12-04,pining,37
2016-12-03,pining,32
2016-12-02,pining,34
2016-12-01,pining,55
2016-11-30,pining,41
2016-11-29,pining,37
2016-11-28,pining,41
2016-11-27,pining,45
2016-11-26,pining,28
2016-11-25,pining,23
2016-11-24,pining,26
2016-11-23,pining,37
2016-11-22,pining,39
2016-11-21,pining,27
2016-11-20,pining,41
2016-11-19,pining,37
2016-11-18,pining,32
2016-11-17,pining,30
2016-11-16,pining,29
2016-11-15,pining,35
2016-11-14,pining,44
2016-11-13,pining,25
2016-11-12,pining,45
2016-11-11,pining,38
2016-11-10,pining,28
2016-11-09,pining,19
2016-11-08,pining,31
2016-11-07,pining,48
2016-11-06,pining,34
2016-11-05,pining,40
2016-11-04,pining,39
2016-11-03,pining,32
2016-11-02,pining,30
2016-11-01,pining,31
2016-10-31,pining,38
2016-10-30,pining,49
2016-10-29,pining,35
2016-10-28,pining,38
2016-10-27,pining,23
2016-10-26,pining,38
2016-10-25,pining,24
2016-10-24,pining,36
2016-10-23,pining,40
2016-10-22,pining,34
2016-10-21,pining,30
2016-10-20,pining,25
2016-10-19,pining,30
2016-10-18,pining,30
2016-10-17,pining,35
2016-10-16,pining,37
2016-10-15,pining,32
2016-10-14,pining,25
2016-10-13,pining,31
2016-10-12,pining,36
2016-10-11,pining,15
2016-10-10,pining,35
2016-10-09,pining,30
2016-10-08,pining,26
2016-10-07,pining,33
2016-10-06,pining,32
2016-10-05,pining,33
2016-10-04,pining,34
2016-10-03,pining,30
2016-10-02,pining,35
2016-10-01,pining,33
2016-09-30,pining,31
2016-09-29,pining,37
2016-09-28,pining,30
2016-09-27,pining,25
2016-09-26,pining,26
2016-09-25,pining,41
2016-09-24,pining,26
2016-09-23,pining,25
2016-09-22,pining,24
2016-09-21,pining,29
2016-09-20,pining,30
2016-09-19,pining,39
2016-09-18,pining,31
2016-09-17,pining,43
2016-09-16,pining,36
2016-09-15,pining,24
2016-09-14,pining,27
2016-09-13,pining,34
2016-09-12,pining,32
2016-09-11,pining,43
2016-09-10,pining,38
2016-09-09,pining,26
2016-09-08,pining,26
2016-09-07,pining,25
2016-09-06,pining,35
2016-09-05,pining,36
2016-09-04,pining,32
2016-09-03,pining,34
2016-09-02,pining,17
2016-09-01,pining,31
2016-08-31,pining,30
2016-08-30,pining,29
2016-08-29,pining,33
2016-08-28,pining,43
2016-08-27,pining,37
2016-08-26,pining,29
2016-08-25,pining,21
2016-08-24,pining,39
2016-08-23,pining,29
2016-08-22,pining,34
2016-08-21,pining,38
2016-08-20,pining,29
2016-08-19,pining,40
2016-08-18,pining,33
2016-08-17,pining,35
2016-08-16,pining,39
2016-08-15,pining,24
2016-08-14,pining,39
2016-08-13,pining,45
2016-08-12,pining,31
2016-08-11,pining,32
2016-08-10,pining,25
2016-08-09,pining,35
2016-08-08,pining,43
2016-08-07,pining,34
2016-08-06,pining,22
2016-08-05,pining,41
2016-08-04,pining,37
2016-08-03,pining,45
2016-08-02,pining,30
2016-08-01,pining,34
2016-07-31,pining,38
2016-07-30,pining,27
2016-07-29,pining,29
2016-07-28,pining,39
2016-07-27,pining,30
2016-07-26,pining,35
2016-07-25,pining,36
2016-07-24,pining,41
2016-07-23,pining,30
2016-07-22,pining,38
2016-07-21,pining,35
2016-07-20,pining,35
2016-07-19,pining,32
2016-07-18,pining,27
2016-07-17,pining,32
2016-07-16,pining,26
2016-07-15,pining,25
2016-07-14,pining,25
2016-07-13,pining,38
2016-07-12,pining,32
2016-07-11,pining,46
2016-07-10,pining,44
2016-07-09,pining,26
2016-07-08,pining,33
2016-07-07,pining,37
2016-07-06,pining,33
2016-07-05,pining,38
2016-07-04,pining,32
2016-07-03,pining,29
2016-07-02,pining,27
2016-07-01,pining,33
2016-06-30,pining,36
2016-06-29,pining,40
2016-06-28,pining,42
2016-06-27,pining,28
2016-06-26,pining,28
2016-06-25,pining,38
2016-06-24,pining,30
2016-06-23,pining,23
2016-06-22,pining,24
2016-06-21,pining,33
2016-06-20,pining,25
2016-06-19,pining,29
2016-06-18,pining,25
2016-06-17,pining,30
2016-06-16,pining,24
2016-06-15,pining,28
2016-06-14,pining,21
2016-06-13,pining,29
2016-06-12,pining,31
2016-06-11,pining,34
2016-06-10,pining,33
2016-06-09,pining,30
2016-06-08,pining,28
2016-06-07,pining,32
2016-06-06,pining,40
2016-06-05,pining,23
2016-06-04,pining,24
2016-06-03,pining,27
2016-06-02,pining,22
2016-06-01,pining,44
2016-05-31,pining,40
2016-05-30,pining,44
2016-05-29,pining,38
2016-05-28,pining,38
2016-05-27,pining,35
2016-05-26,pining,33
2016-05-25,pining,33
